Year ,Make,Model,Review
2008,Toyota ,Corolla,"An Above Average Corolla   The Toyota Corolla is normally billed as the most boring car you could buy. In some ways that is true, its never been an outstanding car and whatever it does well will be defeated next year since it only does well in categories like fuel economy, reliability, etc. Now this version of the Corolla, the 2003-2008 version, has been largely ignored by most auto enthusiasts. I don't feel that this particular car is deserving of the most boring title, I believe that's better suited to the Corolla that replaced this one. To drive, this Corolla made do with only 128 hp so it wasn't exactly that fast. Handling...it wasn't too good since the Corolla had quite a lot of body roll due to its soft suspension. However this Corolla does have proper steering feel something Toyota has not done well with lately especially with the new one. There are moments where you could have some mild fun, although the XRS is the one to get if this is your thing. The interior in this car is nicely coloured and styled modestly. The plastics on this car range from quite cheap to decent, I don't think they're as bad as certain cars. Although the lack of much metal is one thing this Corolla doesn't address. Build quality from Cambridge Ontario has been very good. Despite seeing several trashed Corollas with 60,000 kms, none have fallen apart or lost any pieces. I actually consider this car a better car than the one that replaces it. Its a shame this version has to live with the most boring exterior designs in the auto industry."
2008,Toyota ,Corolla,Nice   Very Good Performance except the handling factor Moderate acceleration Ratio Good Build Quality I Faced a problem with the Braking System but now its OK Nice Appearance Exterior & Interior Cost of Ownership is little expensive Having Fun While Driving 1 1 1 1 1 1 1 1 1 1 1 1
2008,Toyota ,Corolla,Awesome Ride   This car saves you $$$ on gas. I am a student and I drive a lot and this car is perfect. Performance wise this car is moderate not really a speed machine and not really school bus slow. The car looks great and feels great. If you buys this car from the dealer buy it with the sunroof worth the extra money.
2008,Toyota ,Corolla,"Fuel Economy   I love this car!! I even got 45 miles to the gallon once. The color is great and the wood grain is soothing. I've taken it camping, and even I can carry all I need."
2008,Toyota ,Corolla,"Toyota Corolla   That it is very powerfull with the new 1600 C.C. motor with 142 H.P. but i dislike the shift transmition because the gear box is only five speed which is not compatible with the motor power, so the gear box need to be six speed."
2008,Toyota ,Corolla,"Good City Commuter, Not Very Sporty   After having driven the Corolla all the way to the north coast about 250 KM from my place, I can say it's good enough, not my cup of tea though; VERY good city cruiser, especially in our lovely Egyptian roads, if you're looking for more comfort its a good choice. If you're sports cars oriented (like me :D) you wont be able to live with it for long, you'd better look somewhere else."
2008,Toyota ,Corolla,"Good On Gas   good on gas, but alot of rattlings and its CHEAP made....reliable..."
2008,Toyota ,Corolla,"2008 Toyota Corolla S   IT's an ok car, reliable, but im paying too much for it. The rear window seal is coming out already which is weird, tiniting it made a huge difference but has nothing to do with the seal problem."
2008,Toyota ,Corolla,Awesome!!   It takes my car a little while to speed up but when it gets going it's going and the gas mileage is 39-43 miles to the gallon
2008,Toyota ,Corolla,"Great Looking Sedan Would Rate This Car A 9 Out Of 10   The 2008 Toyota Corolla S is a very nice looking car it drives really good and accelerates well and the engine noise is okay and it's really quiet inside the car while it's idling, gets pretty noisy when accelerating on the highway and when it going at high speeds (50+mph) the only thing that bothers me is the noise it makes inside the cabin when driving on bumpy roads (maybe it's because the S model's interior is made with plastic and that's why it's so bad. my friend's '03 LE does not make any noises)"
2008,Toyota ,Corolla,A Very Good Car   South African Corolla 1.6 (91kW) Advanced specification in Ice Blue. Car is only 2 months old. Nothing at all gone wrong so far. And nothing ever did in 3 years. Now sold in favour of a 2011 Corolla 2.0 Sprinter
2009,Toyota ,Corolla,Good car but needed more room.
2009,Toyota ,Corolla,a solid nice car with good gas mileage and reliability
2009,Toyota ,Corolla,"""Fold down armrests"""
2009,Toyota ,Corolla,"""Back seat folds down."""
2009,Toyota ,Corolla,"""it feels a little heavier"""
2009,Toyota ,Corolla,"""the good buying price and the superior gas mileage"""
2009,Toyota ,Corolla,"I Loved It.   I loved everything it had to offer, it was nifty, fuel economical. Very reliable; Toyota sure knows how to make 'em! Parts were never SO expensive. over all I LOVED it and would buy one again, same year and everything."
2009,Toyota ,Corolla,"Blackie   2/4/14 I just got it today, drove home 20 mile. Great, smooth ride...radio was loud. Pick-up to get on freeway and accelerate was good. Seat was comfortable. I like blinker turn signal knob. Will see how it does in traffic tomorrow."
2009,Toyota ,Corolla,"Great Car, Great Low Price   this is the best car in my opinion for under or close to 10 grand, seats 5 comfortably gets a consistent 30mpg+ and costs very little to own. reliability is off the charts and its very easy to resell. excellent buy"
2009,Toyota ,Corolla,"Corolla   Its a great car,, looks nice, moves smooth , cost so little to maintain. easy to handle and not complicated like the other new cars Fuel Economy. you can drive from Jax to Miami for 30$. Have a great A/C system."
2009,Toyota ,Corolla,"Love It, Fun To Drive   Traded my 2005 Mustang and got the top of the line 2009 Corolla XRS , Silver, w/59K miles, used. This car is great , fun to drive and saves me gas not like my mustang. Yeah miss my mustang but decided to get something to save gas and will have a great trade in value should I decide to let it go in 3 or 4 years...maybe :) So far, no problems whatsoever."
2009,Toyota ,Corolla,Fun To Drive And Attractive Design/color.   It's a lot more fun to drive than our SUV and averages approximately 29 MPG currently. We're taking it on a freeway road-trip soon so hopefully that average will go up significantly. With gas prices over $4/gallon right now that is very helpful.
2009,Toyota ,Corolla,"Great Car   I like this car a lot and would not get rid of it accept there is not enough interior room for a rear facing car seat behind the front seats, The person in front of the carseat only has 8 to 12 inches of knee space"
2009,Toyota ,Corolla,Its A Great Car To Drive   Well I like the fact that it has the camry's 2.4L engine and it gives great gas mileage. I just didnt like the fact that Toyota could have done more to make it a much better car to have fun with!
2009,Toyota ,Corolla,I Love It   Excellent car. Easy to drive and handle on the road. Very cheap to maintain. Reliable and can be trusted when it comes to safety majors. A smaller version of the Camry. But not much difference in price. I will not hesitate recommending this car for family use.
2009,Toyota ,Corolla,"I Like It   Cargo Capacity is too small. Performance on the high way is much better than expected. The maintenance and parts are very cheap. I just replaced, the from tires, front breaks + completed detailing for less than $ 300. The air condition is excellent ( very cold). My wife loves it as it is easy to handle and control on the road."
2009,Toyota ,Corolla,"Awesome!!!!!!!   This is a really great car, never been in an accident. Drives smoothly, very clean and spacious on the inside. Power everything. It is awesome on gas. It was not over used as travelling to and from work was its main purpose. The car was really taken care of and driven with much care."
2009,Toyota ,Corolla,"It's A Way To Have Fun To Work.   This a great car for going to work at distant places like say, middle of Massachusetts to Boston. It would only take a little less then a quarter of a take of gas! The acceleration is ok for a car, not really the greatest, however the brakes never fail. This car stops on a dime."
2009,Toyota ,Corolla,"I Will Definately Drive Another Toyota In My Driving Life.   Great little economical vehicle. I traded in my Tundra, which I loved, to save on gas. It's gotten me around town in sporty style especially after I added the leather. Have never had a mechanical issue. Actually fun to drive around and I laugh at all the gas guzzlers as I cruise past the gas stations."
